"DOI","publisher.x","type.x","created.x","created_year.x","relation_type.x","relation_DOI","asserted_by_object.x","asserted_by_subject.x","publisher.y","type.y","created.y","created_year.y","relation_type.y","asserted_by_object.y","asserted_by_subject.y","reciprocal"
"10.31219/osf.io/9xbsf","Center for Open Science","posted-content",2018-08-21,2018,"is-preprint-of","10.17605/osf.io/8scne",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/uf5z3","Center for Open Science","posted-content",2018-08-21,2018,"is-preprint-of","10.1057/s41599-019-0221-1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/8629m","Center for Open Science","posted-content",2018-08-21,2018,"is-preprint-of","10.22148/16.005",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201807.0440.v2","MDPI AG","posted-content",2018-08-22,2018,"is-preprint-of","10.3390/app8091487",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201808.0300.v1","MDPI AG","posted-content",2018-08-22,2018,"is-preprint-of","10.3390/jmmp2030058",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201808.0306.v1","MDPI AG","posted-content",2018-08-22,2018,"is-preprint-of","10.3390/jof4030105",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.11972","JMIR Publications Inc.","posted-content",2018-08-23,2018,"is-preprint-of","10.2196/mhealth.11972",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/p9vz6","Center for Open Science","posted-content",2018-08-23,2018,"is-preprint-of","10.1126/science.aam9969",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/b2y79","Center for Open Science","posted-content",2018-08-23,2018,"is-preprint-of","10.22148/16.004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/kb9dy","Center for Open Science","posted-content",2018-08-23,2018,"is-preprint-of","10.1111/1745-9125.12229",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/t9b7v","Center for Open Science","posted-content",2018-08-24,2018,"is-preprint-of","10.22148/16.003",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.11985","JMIR Publications Inc.","posted-content",2018-08-25,2018,"is-preprint-of","10.2196/jmir.11985",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/6mec3","Center for Open Science","posted-content",2018-08-27,2018,"is-preprint-of","10.17605/osf.io/njep2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201807.0525.v2","MDPI AG","posted-content",2018-08-27,2018,"is-preprint-of","10.3390/antiox7090118",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201808.0397.v1","MDPI AG","posted-content",2018-08-27,2018,"is-preprint-of","10.3390/infrastructures3030034",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/8p5cf","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.22148/16.002",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201708.0009.v3","MDPI AG","posted-content",2017-12-07,2017,"is-preprint-of","10.1016/j.epsl.2017.12.025",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/rzqf8","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.17605/osf.io/xe67f",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.9594","JMIR Publications Inc.","posted-content",2017-12-07,2017,"is-preprint-of","10.2196/publichealth.9594",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/xy53p","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.17605/osf.io/b42e8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/tx46f","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.17605/osf.io/yfnpr",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/2b4jq","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.17605/osf.io/86fcr",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31237/osf.io/5cr3y","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.17605/osf.io/jaudk",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31237/osf.io/wntdm","Center for Open Science","posted-content",2018-08-28,2018,"is-preprint-of","10.17605/osf.io/ck3d7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/ey54h","Center for Open Science","posted-content",2018-08-30,2018,"is-preprint-of","10.1016/j.physbeh.2019.01.006",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/g7cxs","Center for Open Science","posted-content",2018-08-31,2018,"is-preprint-of","10.13140/rg.2.2.35352.65287",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/vtbpg","Center for Open Science","posted-content",2018-09-02,2018,"is-preprint-of","10.13140/rg.2.2.28287.87202",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/nmvwz","Center for Open Science","posted-content",2018-09-03,2018,"is-preprint-of","10.1073/pnas.1801270115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31224/osf.io/5hz2v","Center for Open Science","posted-content",2018-09-03,2018,"is-preprint-of","10.3233/978-1-60750-706-2-57",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/u8dk2","Center for Open Science","posted-content",2018-09-04,2018,"is-preprint-of","10.17605/osf.io/4xkca",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/gwfcj","Center for Open Science","posted-content",2018-09-04,2018,"is-preprint-of","10.17605/osf.io/z98q5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/kxbpy","Center for Open Science","posted-content",2018-09-04,2018,"is-preprint-of","10.17605/osf.io/rdv6m",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/pjasu","Center for Open Science","posted-content",2018-09-04,2018,"is-preprint-of","10.3758/s13428-019-01236-y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/kfuwq","Center for Open Science","posted-content",2018-09-05,2018,"is-preprint-of","10.17605/osf.io/623a9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/q58nf","Center for Open Science","posted-content",2018-09-05,2018,"is-preprint-of","10.17605/osf.io/pfycw",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/z9ke8","Center for Open Science","posted-content",2018-09-05,2018,"is-preprint-of","10.17605/osf.io/pfycw",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/s59bp","Center for Open Science","posted-content",2018-09-09,2018,"is-preprint-of","10.1177/0038038519853146",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/dwt2m","Center for Open Science","posted-content",2018-09-10,2018,"is-preprint-of","10.17605/osf.io/5q97x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201805.0103.v2","MDPI AG","posted-content",2018-09-10,2018,"is-preprint-of","10.9734/ajrimps/2018/43202",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/sju6d","Center for Open Science","posted-content",2018-09-11,2018,"is-preprint-of","10.1016/j.marpol.2018.05.020",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/r673v","Center for Open Science","posted-content",2018-09-13,2018,"is-preprint-of","10.3758/s13414-019-01688-6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201808.0072.v4","MDPI AG","posted-content",2018-09-14,2018,"is-preprint-of","10.3390/w10091190",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.12162","JMIR Publications Inc.","posted-content",2018-09-15,2018,"is-preprint-of","10.2196/resprot.12162",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/v5nec","Center for Open Science","posted-content",2018-09-16,2018,"is-preprint-of","10.1007/s12078-019-09257-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201809.0229.v1","MDPI AG","posted-content",2018-09-17,2018,"is-preprint-of","10.1038/s41467-019-08835-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.12204","JMIR Publications Inc.","posted-content",2018-09-17,2018,"is-preprint-of","10.2196/mhealth.12204",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/ue4hs","Center for Open Science","posted-content",2018-09-18,2018,"is-preprint-of","10.1038/sdata.2019.5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31228/osf.io/g7hpy","Center for Open Science","posted-content",2018-09-18,2018,"is-preprint-of","10.17605/osf.io/agvtn",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31228/osf.io/jb3um","Center for Open Science","posted-content",2018-09-18,2018,"is-preprint-of","10.17605/osf.io/y8t5r",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.ir.8225-draft","National Institute of Standards and Technology (NIST)","posted-content",2018-09-19,2018,"is-preprint-of","10.6028/nist.ir.8225",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.ir.8228-draft","National Institute of Standards and Technology (NIST)","posted-content",2018-09-19,2018,"is-preprint-of","10.6028/nist.ir.8228",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/az589","Center for Open Science","posted-content",2018-09-19,2018,"is-preprint-of","10.1016/j.envsci.2018.06.007",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/w74mc","Center for Open Science","posted-content",2019-05-20,2019,"is-preprint-of","10.17605/osf.io/7dxvf",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/dreak","Center for Open Science","posted-content",2019-05-20,2019,"is-preprint-of","10.17605/osf.io/z9pfk",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/ksbce","Center for Open Science","posted-content",2019-05-20,2019,"is-preprint-of","10.17605/osf.io/z9pfk",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/afj37","Center for Open Science","posted-content",2019-05-20,2019,"is-preprint-of","10.1126/sciadv.aay1062",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/bc48m","Center for Open Science","posted-content",2019-05-21,2019,"is-preprint-of","10.17605/osf.io/x4u2d",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/p4dtb","Center for Open Science","posted-content",2019-05-21,2019,"is-preprint-of","10.17605/osf.io/y6vxz",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0252.v1","MDPI AG","posted-content",2019-05-21,2019,"is-preprint-of","10.1016/j.ijthermalsci.2019.106043",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/a6rpx","Center for Open Science","posted-content",2019-05-21,2019,"is-preprint-of","10.17605/osf.io/nrpuv",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/zeq9x","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/6zmr7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/9b587","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/yx3ve",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/em4w7","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/xwh4b",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/zxnbv","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/83b5q",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/tfskb","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/pqwg6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/jym6a","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/zsfbh",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/gdxmq","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/rd6uj",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/gw926","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/wegc7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/tcu8b","Center for Open Science","posted-content",2019-05-21,2019,"is-preprint-of","10.1126/science.aav2546",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/ztgpd","Center for Open Science","posted-content",2019-05-21,2019,"is-preprint-of","10.17605/osf.io/7m4sa",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10500022.4","Wiley","posted-content",2019-05-22,2019,"is-preprint-of","10.1080/02786826.2019.1623863",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10500022.5","Wiley","posted-content",2019-05-22,2019,"is-preprint-of","10.1080/02786826.2019.1623863",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/98ycd","Center for Open Science","posted-content",2018-09-25,2018,"is-preprint-of","10.1139/cjfas-2017-0529",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31229/osf.io/kqamh","Center for Open Science","posted-content",2018-09-26,2018,"is-preprint-of","10.17605/osf.io/6zmr7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31229/osf.io/qrmks","Center for Open Science","posted-content",2018-09-26,2018,"is-preprint-of","10.17605/osf.io/rd6uj",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31231/osf.io/yvbpg","Center for Open Science","posted-content",2019-05-23,2019,"is-preprint-of","10.1007/s11926-013-0387-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/vfu7n","Center for Open Science","posted-content",2019-05-23,2019,"is-preprint-of","10.1108/ijoem-01-2017-0028",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/zqtx9","Center for Open Science","posted-content",2019-05-23,2019,"is-preprint-of","10.1108/ijoem-01-2017-0028",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/53wxg","Center for Open Science","posted-content",2018-09-26,2018,"is-preprint-of","10.1038/s41562-019-0730-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/3kfs5","Center for Open Science","posted-content",2019-05-23,2019,"is-preprint-of","10.22148/16.038",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/z2ejm","Center for Open Science","posted-content",2019-05-23,2019,"is-preprint-of","10.22148/16.037",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/4afqj","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.1515/anly-2019-0038",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/kxbwe","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.1475414",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/7udp2","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.2644985",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/96zj5","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.1487997",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/g9b5e","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.1475420",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/d63jb","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.1475412",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/etysw","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.1475407",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31221/osf.io/wns25","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.5281/zenodo.2573563",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/8nw56","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.17605/osf.io/qbpr5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0132.v1","MDPI AG","posted-content",2019-05-24,2019,"is-preprint-of","10.3390/vision3020021",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0278.v1","MDPI AG","posted-content",2019-05-24,2019,"is-preprint-of","10.3390/ijms20123012",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0274.v1","MDPI AG","posted-content",2019-05-24,2019,"is-preprint-of","10.3390/rs11151797",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0289.v1","MDPI AG","posted-content",2019-05-24,2019,"is-preprint-of","10.3390/met9060641",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/8zkbh","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.1111/bjet.12821",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/shqg9","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.17605/osf.io/zsg2y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/9bpt7","Center for Open Science","posted-content",2019-05-24,2019,"is-preprint-of","10.17605/osf.io/z9wj4",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/2d6tg","Center for Open Science","posted-content",2018-09-28,2018,"is-preprint-of","10.1016/j.marpol.2018.05.007",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/qf5tv","Center for Open Science","posted-content",2018-09-28,2018,"is-preprint-of","10.1016/j.marpol.2018.05.012",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/pdyua","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.17605/osf.io/6tx2w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/jwkmq","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.5281/zenodo.3228559",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/3nb4g","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.17605/osf.io/6tx2w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/u4ehk","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.1038/sj.mp.4001499",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/2cpkx","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.17605/osf.io/2y5kg",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/yd38k","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.17605/osf.io/xhmbe",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31237/osf.io/xmvew","Center for Open Science","posted-content",2019-05-25,2019,"is-preprint-of","10.13140/rg.2.2.30347.75043",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/swmq3","Center for Open Science","posted-content",2019-05-27,2019,"is-preprint-of","10.17605/osf.io/e8cpd",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/y367j","Center for Open Science","posted-content",2018-09-30,2018,"is-preprint-of","10.1111/socf.12541",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/ayvjm","Center for Open Science","posted-content",2019-05-27,2019,"is-preprint-of","10.17605/osf.io/vbxcf",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/ja9u6","Center for Open Science","posted-content",2019-05-27,2019,"is-preprint-of","10.17605/osf.io/gbf5q",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/c8efx","Center for Open Science","posted-content",2019-05-27,2019,"is-preprint-of","10.17605/osf.io/6agb7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/4bkae","Center for Open Science","posted-content",2019-05-27,2019,"is-preprint-of","10.5281/zenodo.3229745",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/5mrud","Center for Open Science","posted-content",2019-05-28,2019,"is-preprint-of","10.5281/zenodo.2652859",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/ms7q8","Center for Open Science","posted-content",2019-05-28,2019,"is-preprint-of","10.17605/osf.io/sdrvc",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/myz2e","Center for Open Science","posted-content",2019-05-28,2019,"is-preprint-of","10.17605/osf.io/sdrvc",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.ir.8183a-3-draft","National Institute of Standards and Technology (NIST)","posted-content",2019-05-28,2019,"is-preprint-of","10.6028/nist.ir.8183a-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.ir.8183a-1-draft","National Institute of Standards and Technology (NIST)","posted-content",2019-05-28,2019,"is-preprint-of","10.6028/nist.ir.8183a-1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.ir.8183a-2-draft","National Institute of Standards and Technology (NIST)","posted-content",2019-05-28,2019,"is-preprint-of","10.6028/nist.ir.8183a-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31223/osf.io/afyxs","Center for Open Science","posted-content",2018-10-03,2018,"is-preprint-of","10.1016/j.epsl.2017.10.031",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0309.v1","MDPI AG","posted-content",2019-05-29,2019,"is-preprint-of","10.3390/rs11171964",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0317.v1","MDPI AG","posted-content",2019-05-29,2019,"is-preprint-of","10.3390/bs9100108",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0327.v1","MDPI AG","posted-content",2019-05-29,2019,"is-preprint-of","10.3390/molecules24142557",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201905.0356.v1","MDPI AG","posted-content",2019-05-30,2019,"is-preprint-of","10.1016/j.pbiomolbio.2019.09.001",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31223/osf.io/ux82d","Center for Open Science","posted-content",2019-05-30,2019,"is-preprint-of","10.1016/j.quascirev.2019.106042",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/kudq5","Center for Open Science","posted-content",2018-10-05,2018,"is-preprint-of","10.1016/j.jembe.2018.07.003",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/cg6k9","Center for Open Science","posted-content",2018-10-05,2018,"is-preprint-of","10.1139/cjfas-2015-0205",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31233/osf.io/zjnuh","Center for Open Science","posted-content",2018-10-05,2018,"is-preprint-of","10.1098/rsbl.2018.0502",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201904.0270.v1","MDPI AG","posted-content",2019-05-31,2019,"is-preprint-of","10.1016/j.ins.2019.05.019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/hydwx","Center for Open Science","posted-content",2018-10-06,2018,"is-preprint-of","10.17605/osf.io/mvc3j",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/tqjwf","Center for Open Science","posted-content",2019-06-01,2019,"is-preprint-of","10.17605/osf.io/mwjnc",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/5hc4b","Center for Open Science","posted-content",2019-06-01,2019,"is-preprint-of","10.17605/osf.io/hn279",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/w63xf","Center for Open Science","posted-content",2019-06-01,2019,"is-preprint-of","10.5281/zenodo.3236729",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/kw9c4","Center for Open Science","posted-content",2019-06-01,2019,"is-preprint-of","10.5281/zenodo.3236746",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/b5ng9","Center for Open Science","posted-content",2019-06-01,2019,"is-preprint-of","10.5281/zenodo.3236755",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/9dsb5","Center for Open Science","posted-content",2019-06-01,2019,"is-preprint-of","10.30822/artk.v3i2.167",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/wuxhs","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.212",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/3e56j","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.165",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/wrbxn","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.156",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/mn5tz","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.164",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/ma6py","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.192",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/vznft","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.163",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/5bmj9","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.166",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/jrey4","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.168",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/dftq7","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.211",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/9zsmj","Center for Open Science","posted-content",2019-06-02,2019,"is-preprint-of","10.30822/artk.v3i2.244",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201810.0098.v1","MDPI AG","posted-content",2018-10-09,2018,"is-preprint-of","10.3390/w10111536",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
